time,AP,DAY,DEOK,EKPC,PEPCO,RECO
09/02/2016 18:00,5875.351,2202,3571.41,1503.871,3533.706,221.688
09/02/2016 19:00,5629.566,2101,3412.389,1435.742,3424.29,214.056
09/02/2016 20:00,5661.115,2075,3360.372,1412.956,3319.515,208.285
09/02/2016 21:00,5428.884,2006,3249.095,1358.774,3152.427,195.258
09/02/2016 22:00,5042.327,1853,3060.933,1254.234,3008.001,178.24
09/02/2016 23:00,4619.565,1673,2827.559,1139.375,2803.447,159.391
09/03/2016 0:00,4188.635,1530,2630.434,1059.672,2616.077,144.251
09/03/2016 1:00,4080.151,1428,2470.981,969.873,2489.265,134.335
09/03/2016 2:00,3915.509,1366,2363.996,898.853,2402.692,128.128
09/03/2016 3:00,3847.806,1337,2287.013,939.867,2372.442,124.588
09/03/2016 4:00,3846.175,1323,2257.031,920.908,2339.925,123.859
09/03/2016 5:00,3901.19,1341,2269.031,958.94,2385.115,125.14
09/03/2016 6:00,3970.371,1368,2333.057,966.884,2413.961,128.952
09/03/2016 7:00,4031.786,1404,2359.073,997.882,2496.877,134.085
09/03/2016 8:00,4341.551,1483,2513.108,1061.968,2689.452,146.234
09/03/2016 9:00,4585.636,1594,2706.046,1193.054,2894.939,155.274
09/03/2016 10:00,4865.613,1698,2876.044,1263.02,3001.883,164.483
09/03/2016 11:00,5046.348,1775,3028.113,1338.03,3100.251,168.784
09/03/2016 12:00,5145.634,1840,3160.125,1431.114,3128.854,173.609
09/03/2016 13:00,5260.672,1896,3245.164,1476.06,3129.946,175.038
09/03/2016 14:00,5383.821,1945,3315.154,1467.16,3176.638,177.348
09/03/2016 15:00,5486.991,1985,3387.176,1556.27,3196.151,183.554
09/03/2016 16:00,5639.343,2047,3466.17,1655.272,3208.181,188.993
09/03/2016 17:00,5637.875,2077,3531.199,1681.341,3225.047,190.807
09/03/2016 18:00,5555.282,2050,3478.179,1666.735,3149.787,185.645
09/03/2016 19:00,5349.734,1973,3319.129,1570.111,3127.54,182.311
09/03/2016 20:00,5319.87,1944,3265.029,1544.084,3083.831,180.322
09/03/2016 21:00,5126.836,1871,3157.023,1447.989,3023.384,172.726
09/03/2016 22:00,4796.82,1736,2962.008,1326.952,2921.334,160.948
09/03/2016 23:00,4418.584,1595,2736.01,1225.95,2733.491,146.308
09/04/2016 0:00,4091.426,1482,2551.996,1100.042,2561.544,134.056
09/04/2016 1:00,3956.756,1396,2391.982,1005.07,2411.553,125.362
09/04/2016 2:00,3789.803,1336,2297.972,945.104,2375.106,119.74
09/04/2016 3:00,3739.623,1300,2227.011,868.048,2312.686,117.315
09/04/2016 4:00,3675.377,1277,2194.018,905.014,2291.572,116.67
09/04/2016 5:00,3724.538,1293,2180.989,926.058,2276.615,117.054
09/04/2016 6:00,3780.912,1315,2189.996,945.026,2330.984,117.633
09/04/2016 7:00,3890.557,1334,2207.018,977.07,2327.979,120.857
09/04/2016 8:00,4128.675,1430,2359.026,1089.092,2467.729,130.473
09/04/2016 9:00,4441.477,1548,2598.015,1199.104,2656.373,140.397
09/04/2016 10:00,4700.16,1654,2757.02,1276.015,2807.186,147.826
09/04/2016 11:00,4895.351,1772,2967.327,1367.64,2920.938,154.866
09/04/2016 12:00,5166.492,1859,3121.832,1454.202,3008.037,162.652
09/04/2016 13:00,5312.451,1941,3264.853,1598.674,3099.326,171.572
09/04/2016 14:00,5513.9,2018,3401.815,1674.734,3163.127,182.634
09/04/2016 15:00,5776.044,2098,3553.822,1751.941,3242.436,192.778
09/04/2016 16:00,5882.852,2164,3658.116,1829.117,3315.795,200.859
09/04/2016 17:00,5957.021,2198,3714.097,1852.91,3302.226,201.79
09/04/2016 18:00,5818.227,2173,3618.385,1821.767,3230.868,196.709
09/04/2016 19:00,5613.978,2070,3405.347,1735.565,3161.38,193.08
09/04/2016 20:00,5503.442,2007,3301.53,1674.747,3110.765,192.312
09/04/2016 21:00,5240.161,1924,3174.821,1598.641,3020.73,182.396
09/04/2016 22:00,4820.482,1783,3010.828,1447.015,2823.507,168.441
09/04/2016 23:00,4463.728,1631,2781.782,1293.285,2678.888,152.958
09/05/2016 0:00,4147.304,1516,2574.726,1180.292,2511.465,139.135
09/05/2016 1:00,3896.802,1428,2406.74,1088.361,2382.607,130.565
09/05/2016 2:00,3764.162,1371,2340.742,1029.567,2292.313,124.126
09/05/2016 3:00,3718.685,1332,2269.824,994.401,2283.699,121.383
09/05/2016 4:00,3649.684,1320,2261.854,969.646,2261.854,121.005
09/05/2016 5:00,3732.425,1333,2269.904,971.057,2305.511,122.345
09/05/2016 6:00,3836.634,1371,2276.934,996.193,2354.604,125.228
09/05/2016 7:00,3888.321,1372,2286.963,1007.833,2413.266,129.386
09/05/2016 8:00,4116.381,1471,2418.911,1101.814,2554.179,139.77
09/05/2016 9:00,4489.304,1617,2707.837,1242.788,2780.953,149.972
09/05/2016 10:00,4810.833,1791,3023.795,1405.688,2988.519,156.656
09/05/2016 11:00,5150.669,1954,3336.871,1574.373,3149.73,163.79
09/05/2016 12:00,5446.564,2117,3600.322,1702.213,3285.483,170.459
09/05/2016 13:00,5742.118,2239,3823.458,1821.856,3466.757,181.633
09/05/2016 14:00,6012.124,2353,4004.446,1896.766,3597.988,197.654
09/05/2016 15:00,6295.069,2464,4162.994,1963.889,3702.68,209.884
09/05/2016 16:00,6512.934,2544,4288.385,1999.01,3770.733,221.93
09/05/2016 17:00,6621.039,2588,4349.721,2017.457,3844.1,226.975
09/05/2016 18:00,6552.29,2580,4315.705,1933.147,3740.932,221.695
09/05/2016 19:00,6340.923,2504,4152.703,1853.348,3655.419,219.674
09/05/2016 20:00,6265.188,2483,4085.629,1829.364,3645.68,220.557
09/05/2016 21:00,5791.693,2392,3880.599,1794.269,3426.305,209.519
09/05/2016 22:00,5243.969,2186,3594.582,1589.249,3184.118,190.401
09/05/2016 23:00,4828.115,2017,3288.562,1394.297,2918.073,169.818
09/06/2016 0:00,4501.24,1877,3032.551,1252.319,2715.601,153.772
09/06/2016 1:00,4303.82,1776,2849.552,1153.336,2532.178,145.091
09/06/2016 2:00,4168.946,1697,2721.563,1098.341,2464.906,139.117
09/06/2016 3:00,4151.505,1664,2658.546,1081.355,2440.79,136.288
09/06/2016 4:00,4200.009,1672,2705.535,1069.41,2535.952,137.77
09/06/2016 5:00,4447.401,1792,2855.574,1109.472,2703.799,146.769
09/06/2016 6:00,4884.689,2022,3152.655,1273.413,3026.128,165.472
09/06/2016 7:00,5109.804,2143,3310.038,1281.387,3229.391,184.549
09/06/2016 8:00,5318.147,2271,3484.024,1243.393,3437.185,200.307
09/06/2016 9:00,5587.819,2453,3757.042,1375.475,3616.983,212.796
09/06/2016 10:00,5931.456,2634,4057.904,1449.524,3806.472,226.252
09/06/2016 11:00,6309.242,2808,4323.881,1589.558,3937.323,240.165
09/06/2016 12:00,6653.089,2965,4561.676,1745.561,4096.475,248.86
09/06/2016 13:00,6982.12,3072,4762.656,1948.412,4245.39,259.659
09/06/2016 14:00,7316.794,3143,4871.965,1991.505,4445.006,263.236
09/06/2016 15:00,7460.766,3187,4974.552,2055.722,4579.626,259.696
09/06/2016 16:00,7630.534,3218,5036.282,2101.766,4690.059,259.072
09/06/2016 17:00,7698.951,3215,5085.311,2155.748,4714.069,255.759
09/06/2016 18:00,7518.834,3149,4966.325,2080.721,4479.102,248.789
09/06/2016 19:00,7320.701,3025,4772.315,2014.785,4321.576,249.334
09/06/2016 20:00,7220.353,2972,4674.283,1984.283,4175.945,248.907
09/06/2016 21:00,6735.912,2831,4479.258,1847.536,3882.903,235.86
09/06/2016 22:00,6135.539,2595,4106.259,1671.507,3551.46,212.089
09/06/2016 23:00,5625.157,2363,3745.262,1471.322,3235.461,186.03
09/07/2016 0:00,5203.723,2201,3453.227,1325.267,2946.533,168.264
09/07/2016 1:00,5000.719,2066,3247.21,1272.628,2781.899,157.262
09/07/2016 2:00,4795.085,1968,3103.187,1145.59,2674.33,150.824
09/07/2016 3:00,4763.625,1911,2997.213,1117.644,2602.002,147.789
09/07/2016 4:00,4749.379,1917,3009.18,1044.338,2681.846,148.642
09/07/2016 5:00,4951.464,2025,3145.159,1096.001,2867.366,157.082
09/07/2016 6:00,5387.28,2221,3429.206,1222.827,3247.454,175.184
09/07/2016 7:00,5663.199,2325,3564.216,1225.039,3414.244,196.516
09/07/2016 8:00,5853.231,2433,3701.214,1240.126,3557.806,209.667
09/07/2016 9:00,6185.881,2577,3968.221,1317.148,3732.522,219.42
09/07/2016 10:00,6513.609,2767,4241.241,1448.174,3993.42,229.21
09/07/2016 11:00,6983.545,2935,4467.208,1600.534,4187.287,246.458
09/07/2016 12:00,7355.503,3074,4705.168,1740.598,4460.661,263.11
09/07/2016 13:00,7614.129,3177,4896.698,1855.511,4693.581,275.291
09/07/2016 14:00,7858.209,3260,4976.361,1929.818,4858.789,281.914
09/07/2016 15:00,8049.206,3271,5075.326,2004.08,5046.999,290.359
09/07/2016 16:00,8051.683,3277,5063.341,2066.668,5084.762,301.039
09/07/2016 17:00,7924.964,3283,5048.339,2113.296,4925.201,299.812
09/07/2016 18:00,7637.309,3229,5020.69,2089.724,4460.26,285.41
09/07/2016 19:00,7478.126,3127,4863.716,1970.918,4292.563,276.015
09/07/2016 20:00,7417.758,3089,4808.346,1925.855,4180.842,267.584
09/07/2016 21:00,7001.275,2931,4566.231,1820.667,3981.22,247.207
09/07/2016 22:00,6466.154,2692,4199.945,1620.323,3697.296,217.735
09/07/2016 23:00,5897.649,2472,3864.954,1434.26,3396.509,189.862
09/08/2016 0:00,5565.821,2293,3582.123,1288.202,3156.311,169.394
09/08/2016 1:00,5239.98,2171,3352.585,1215.078,3013.441,155.863
09/08/2016 2:00,5049.816,2065,3184.934,1166.372,2894.935,148.097
09/08/2016 3:00,4978.971,2014,3105.027,1145.263,2876.822,143.208
09/08/2016 4:00,4983.036,2009,3117.05,1130.111,2948.901,142.861
09/08/2016 5:00,5178.031,2107,3252.542,1197.862,3156.744,151.519
09/08/2016 6:00,5586.023,2327,3547.938,1348.049,3531.292,168.976
09/08/2016 7:00,5865.002,2429,3638.871,1345.919,3761.497,189.119
09/08/2016 8:00,6157.481,2487,3765.681,1387.755,3943.365,209.379
09/08/2016 9:00,6538.813,2595,3927.835,1461.867,4230.055,227.942
09/08/2016 10:00,6908.965,2746,4208.334,1576.456,4472.585,244.974
09/08/2016 11:00,7358.65,2865,4450.709,1740.355,4692.233,261.579
09/08/2016 12:00,7690.845,3012,4715.61,1863.05,4873.047,283.142
09/08/2016 13:00,7974.042,3109,4837.525,1969.655,5047.967,310.628
09/08/2016 14:00,8046.873,3152,4895.466,2058.48,5104.942,330.842
09/08/2016 15:00,8168.882,3175,4953.358,2087.359,5190.667,349.781
09/08/2016 16:00,8256.444,3190,5031.296,2135.145,5209.12,360.942
09/08/2016 17:00,8196.497,3153,5002.106,2144.322,5202.563,357.171
09/08/2016 18:00,7926.278,3042,4871.077,2089.217,5126.988,340.336
09/08/2016 19:00,7757.346,2909,4652.127,2012.248,4984.216,332.182
09/08/2016 20:00,7658.452,2835,4542.16,2010.238,4810.256,319.311
09/08/2016 21:00,7283.15,2685,4322.101,1888.82,4548.194,294.834
09/08/2016 22:00,6647.53,2493,4020.057,1734.802,4235.998,262.706
09/08/2016 23:00,6133.014,2297,3670.085,1546.151,3949.094,230.862
09/09/2016 0:00,5692.162,2136,3374.841,1435.518,3643.399,206.332
09/09/2016 1:00,5450.262,2008,3192.847,1311.731,3475.488,191.024
09/09/2016 2:00,5207.666,1916,3075.873,1249.961,3320.766,181.414
09/09/2016 3:00,5111.196,1872,3007.564,1220.72,3266.371,179.45
09/09/2016 4:00,5105.966,1884,2986.975,1201.488,3292.017,180.202
09/09/2016 5:00,5306.814,1987,3144.859,1282.343,3494.244,191.163
09/09/2016 6:00,5713.892,2211,3449.734,1388.658,3791.053,212.428
09/09/2016 7:00,6013.919,2320,3622.163,1364.729,3999.414,232.95
09/09/2016 8:00,6196.006,2368,3701.337,1336.787,4183.779,250.184
09/09/2016 9:00,6506.228,2438,3801.137,1363.847,4466.44,268.647
09/09/2016 10:00,6774.935,2532,3883.882,1438.826,4725.889,290.241
09/09/2016 11:00,7103.769,2628,4020.131,1587.876,4909.752,315.28
09/09/2016 12:00,7412.988,2751,4243.449,1651.874,5080.593,337.743
09/09/2016 13:00,7632.918,2865,4439.474,1759.896,5174.233,343.312
09/09/2016 14:00,7705.133,2930,4574.499,1853.914,5210.679,345.67
09/09/2016 15:00,7681.425,2959,4652.52,1926.432,5280.858,353.704
09/09/2016 16:00,7680.591,3000,4730.423,2006.555,5347.38,351.597
09/09/2016 17:00,7624.547,2969,4701.432,2066.297,5313.592,339.001
09/09/2016 18:00,7352.722,2859,4557.323,2048.716,5026.418,323.971
09/09/2016 19:00,7204.514,2732,4363.266,1922.178,4842.495,315.613
09/09/2016 20:00,7063.613,2703,4319.353,1897.076,4656.922,304.472
09/09/2016 21:00,6695.546,2601,4154.987,1805.248,4427.921,282.439
09/09/2016 22:00,6291.76,2422,3919.576,1630.709,4141.284,254.723
09/09/2016 23:00,5756.56,2234,3659.924,1464.931,3876.163,227.233
09/10/2016 0:00,5410.618,2064,3412.732,1388.995,3667.519,203.127
09/10/2016 1:00,5073.615,1940,3241.492,1275.673,3433.61,188.114
09/10/2016 2:00,4881.29,1880,3131.086,1201.821,3300.804,177.289
09/10/2016 3:00,4722.45,1839,3030.226,1166.093,3162.755,171.238
09/10/2016 4:00,4651.74,1822,2986.278,1129.274,3093.222,167.527
09/10/2016 5:00,4690.768,1828,2992.194,1139.195,3099.897,167.531
09/10/2016 6:00,4795.111,1885,3058.948,1173.4,3135.13,174.599
09/10/2016 7:00,4982.565,1922,3107.089,1165.432,3252.387,184.88
09/10/2016 8:00,5392.206,2057,3313.248,1268.64,3606.052,204.024
09/10/2016 9:00,6011.042,2202,3606.373,1440.858,3963.828,225.415
09/10/2016 10:00,6467.856,2341,3881.656,1569.952,4292.909,248.656
09/10/2016 11:00,6875.744,2462,4151.648,1728.903,4570.7,269.074
09/10/2016 12:00,7163.511,2553,4311.716,1833.489,4743.547,291.406
09/10/2016 13:00,7438.542,2616,4406.891,1931.287,4861.997,311.596
09/10/2016 14:00,7580.134,2654,4499.804,1993.249,4909.056,324.455
09/10/2016 15:00,7738.792,2582,4539.916,2017.096,4956.754,330.006
09/10/2016 16:00,7766.537,2413,4171.917,2005.402,4954.416,324.511
09/10/2016 17:00,7724.983,2292,3887.996,1922.621,4888.006,312.02
09/10/2016 18:00,7455.497,2193,3741.059,1805.543,4751.639,299.806
09/10/2016 19:00,7265.32,2094,3613.248,1697.754,4680.91,295.186
09/10/2016 20:00,7052.897,2087,3584.266,1674.556,4589.459,287.424
09/10/2016 21:00,6677.85,2017,3480.351,1559.186,4409.375,273.765
09/10/2016 22:00,6246.642,1855,3267.379,1448.436,4164.674,255.997
09/10/2016 23:00,5797.78,1693,2967.283,1326.951,3926.788,235.573
09/11/2016 0:00,5350.836,1561,2723.173,1211.232,3682.515,215.253
09/11/2016 1:00,5127.792,1468,2524.575,1135.618,3496.866,200.17
09/11/2016 2:00,4841.227,1411,2400.991,1063.76,3353.362,189.568
09/11/2016 3:00,4705.859,1362,2323.903,1028.382,3276.507,183.495
09/11/2016 4:00,4556.067,1340,2276.994,966.622,3202.175,180.627
09/11/2016 5:00,4534.631,1354,2261.004,962.92,3179.221,179.435
09/11/2016 6:00,4581.697,1383,2294.525,992.1,3163.499,181.159
09/11/2016 7:00,4510.779,1398,2290.55,1037.065,3152.567,185.173
09/11/2016 8:00,4837.759,1493,2433.559,1124.959,3323.675,199.767
09/11/2016 9:00,5214.582,1585,2637.715,1239.71,3491.451,208.754
09/11/2016 10:00,5432.292,1660,2803.709,1319.621,3580.68,214.935
09/11/2016 11:00,5541.399,1724,2942.825,1364.631,3674.707,215.771
09/11/2016 12:00,5716.652,1787,3050.971,1436.746,3769.637,223
09/11/2016 13:00,5803.762,1835,3146.281,1508.785,3799.453,231.648
09/11/2016 14:00,5863.29,1878,3210.658,1545.862,3849.244,239.59
09/11/2016 15:00,5981.168,1920,3301.856,1608.8,3927.119,246.646
09/11/2016 16:00,6050.313,1987,3382.004,1652.991,3912.699,247.778
09/11/2016 17:00,6171.565,2046,3414.984,1671.915,3868.885,243.095
09/11/2016 18:00,6054.537,2042,3442.548,1663.352,3801.311,230.468
09/11/2016 19:00,5854.535,1992,3325.963,1589.582,3698.58,224.134
09/11/2016 20:00,5784.346,2008,3326.963,1522.446,3627.373,215.965
09/11/2016 21:00,5459.603,1921,3184.682,1471.167,3475.7,198.911
09/11/2016 22:00,4925.014,1785,2914.076,1317.269,3236.91,176.585
09/11/2016 23:00,4595.607,1663,2690.053,1181.43,2941.736,154.807
09/12/2016 0:00,4272.587,1570,2501.039,1065.39,2750.294,138.866
09/12/2016 1:00,4093.691,1509,2363.049,1028.502,2580.582,130.556
09/12/2016 2:00,4003.683,1464,2311.252,965.564,2520.502,124.818
09/12/2016 3:00,4004.823,1452,2246.052,956.555,2465.346,121.992
09/12/2016 4:00,4094.766,1483,2301.049,967.615,2538.799,122.458
09/12/2016 5:00,4349.432,1589,2479.118,1020.613,2694.834,128.581
09/12/2016 6:00,4737.908,1779,2753.049,1165.624,2977.077,142.448
09/12/2016 7:00,4855.932,1863,2884.048,1138.373,3114.79,158.812
09/12/2016 8:00,5100.241,1923,2965.018,1101.513,3279.318,172.882
09/12/2016 9:00,5305.224,2007,3121.947,1205.638,3377.262,183.909
09/12/2016 10:00,5457.398,2128,3300.998,1281.706,3511.861,192.965
09/12/2016 11:00,5706.463,2168,3432.458,1359.713,3665.905,198.14
09/12/2016 12:00,5829.904,2232,3541.777,1440.876,3753.595,203.971
09/12/2016 13:00,6038.531,2293,3672.858,1539.866,3885.273,212.655
09/12/2016 14:00,6257.873,2364,3762.823,1623.86,3992.605,221.091
09/12/2016 15:00,6440.279,2398,3871.04,1710.783,4084.736,229.412
09/12/2016 16:00,6647.547,2446,3963.902,1807.838,4145.343,234.844
09/12/2016 17:00,6728.845,2490,3987.57,1866.923,4148.958,231.352
09/12/2016 18:00,6634.661,2453,3957.836,1836.988,3939.347,219.872
09/12/2016 19:00,6439.097,2385,3792.826,1721.216,3769.135,216.256
09/12/2016 20:00,6367.321,2376,3748.726,1704.416,3685.833,210.51
09/12/2016 21:00,5798.589,2223,3541.732,1585.682,3410.834,194.107
09/12/2016 22:00,5348.317,2021,3217.671,1426.798,3141.294,171.471
09/12/2016 23:00,4880.922,1842,2919.745,1239.912,2856.818,150.648
9/13/2016 12:00:00 AM,4567.544,1702,2703.051,1110.582,2657.181,135.129
9/13/2016 1:00:00 AM,4416.31,1617,2547.286,1050.148,2533.487,126.45
9/13/2016 2:00:00 AM,4227.805,1547,2453.954,1009.642,2476.162,121.429
9/13/2016 3:00:00 AM,4230.808,1516,2388.713,966.668,2439.216,118.997
9/13/2016 4:00:00 AM,4318.632,1535,2396.784,970.599,2528.558,120.237
9/13/2016 5:00:00 AM,4464.003,1631,2541.796,1013.386,2744.227,127.986
9/13/2016 6:00:00 AM,4871.752,1833,2809.809,1147.341,3093.98,143.006
9/13/2016 7:00:00 AM,5054.015,1919,2900.858,1185.164,3300.941,160.067
9/13/2016 8:00:00 AM,5276.165,1988,2971.89,1165.974,3449.608,175.467
9/13/2016 9:00:00 AM,5492.054,2080,3143.86,1208.871,3618.288,187.487
9/13/2016 10:00:00 AM,5806.317,2177,3340.89,1262.996,3775.095,197.399
9/13/2016 11:00:00 AM,6120.545,2252,3478.96,1364.127,3934.697,207.118
9/13/2016 12:00:00 PM,6385.842,2335,3620.924,1563.709,4073.146,217.94
9/13/2016 1:00:00 PM,6654.904,2429,3764.9,1678.911,4266.395,229.872
9/13/2016 2:00:00 PM,6911.097,2501,3892.871,1753.971,4398.673,241.283
9/13/2016 3:00:00 PM,7138.893,2543,4043.89,1851.998,4550.555,250.491
9/13/2016 4:00:00 PM,7290.595,2594,4138.9,1949.98,4630.37,256.46
9/13/2016 5:00:00 PM,7285.102,2620,4167.84,2006.819,4642.226,252.627
9/13/2016 6:00:00 PM,7123.06,2581,4082.829,1967.928,4438.569,240.645
9/13/2016 7:00:00 PM,6879.232,2488,3896.985,1868.996,4271.621,236.99
9/13/2016 8:00:00 PM,6793.632,2481,3843.96,1863.412,4113.258,229.816
9/13/2016 9:00:00 PM,6274.349,2334,3610.075,1734.927,3850.972,212.989
9/13/2016 10:00:00 PM,5637.616,2131,3287.04,1498.07,3552.135,189.508
9/13/2016 11:00:00 PM,5130.885,1945,2991.063,1352.072,3191.588,166.887
9/14/2016 12:00:00 AM,4777.851,1803,2750.006,1190.368,2946.54,149.52
9/14/2016 1:00:00 AM,4492.075,1700,2594.941,1110.301,2757.816,139.033
9/14/2016 2:00:00 AM,4279.21,1625,2490.99,1079.186,2667.022,132.859
9/14/2016 3:00:00 AM,4277.738,1598,2436.925,1010.868,2611.451,130.963
9/14/2016 4:00:00 AM,4292.934,1606,2451.907,985.628,2666.53,131.28
9/14/2016 5:00:00 AM,4502.603,1726,2601.867,1025.622,2845.125,139.231
9/14/2016 6:00:00 AM,4949.898,1922,2855.808,1172.789,3198.642,156.205
9/14/2016 7:00:00 AM,5101.218,2027,2982.648,1183.999,3394.354,174.616
9/14/2016 8:00:00 AM,5251.198,2085,3088.028,1174.092,3564.291,191.929
9/14/2016 9:00:00 AM,5488.847,2178,3291.954,1234.035,3803.789,209.259
9/14/2016 10:00:00 AM,5857.936,2267,3495.029,1324.691,4039.102,227.437
9/14/2016 11:00:00 AM,6204.651,2339,3698.194,1433.941,4245.06,246.442
9/14/2016 12:00:00 PM,6486.58,2435,3924.069,1571.915,4391.698,265.181
9/14/2016 1:00:00 PM,6844.104,2460,4106.187,1684.028,4505.934,287.11
9/14/2016 2:00:00 PM,7097.205,2491,4203.282,1803.07,4638.734,306.452
9/14/2016 3:00:00 PM,7053.051,2549,4226.297,1868.369,4736.631,318.717
9/14/2016 4:00:00 PM,7137.12,2606,4243.874,1939.874,4800.838,322.558
9/14/2016 5:00:00 PM,7082.521,2595,4225.382,1968.323,4742.647,295.951
9/14/2016 6:00:00 PM,6896.057,2549,4093.43,1933.584,4522.685,275.927
9/14/2016 7:00:00 PM,6748.009,2444,4001.344,1821.579,4312.865,268.379
9/14/2016 8:00:00 PM,6645.606,2440,3994.446,1783.032,4109.17,256.582
9/14/2016 9:00:00 PM,6186.923,2308,3799.964,1660.771,3811.062,235.515
9/14/2016 10:00:00 PM,5723.828,2110,3460.084,1467.842,3526.711,205.517
9/14/2016 11:00:00 PM,5199.57,1925,3146.382,1284.813,3232.927,175.99
9/15/2016 12:00:00 AM,4849.798,1793,2900.389,1154.878,3012.724,153.989
9/15/2016 1:00:00 AM,4591.373,1685,2696.386,1071.179,2813.017,140.53
9/15/2016 2:00:00 AM,4435.101,1611,2580.333,1016.79,2712.614,132.072
9/15/2016 3:00:00 AM,4363.958,1574,2526.84,981.781,2666.215,127.026
9/15/2016 4:00:00 AM,4438.08,1582,2537.832,964.749,2655.601,125.987
9/15/2016 5:00:00 AM,4586.726,1682,2639.817,1026.844,2843.404,132.049
9/15/2016 6:00:00 AM,5089.413,1874,2945.068,1177.197,3131.607,146.687
9/15/2016 7:00:00 AM,5208.494,1970,3088.588,1226.13,3287.926,163.032
9/15/2016 8:00:00 AM,5309.833,2018,3159.607,1191.171,3333.593,175.254
9/15/2016 9:00:00 AM,5352.547,2073,3249.725,1217.268,3421.176,183.976
9/15/2016 10:00:00 AM,5543.152,2162,3376.45,1304.393,3499.811,188.955
9/15/2016 11:00:00 AM,5677.61,2200,3512.603,1411.487,3535.701,194.021
9/15/2016 12:00:00 PM,5859.142,2257,3654.645,1539.533,3608.877,198.673
9/15/2016 1:00:00 PM,5939.781,2321,3824.679,1654.552,3629.824,205.146
9/15/2016 2:00:00 PM,6171.537,2339,3958.7,1745.513,3744.231,210.759
9/15/2016 3:00:00 PM,6214.421,2365,4033.721,1817.474,3724.171,216.661
9/15/2016 4:00:00 PM,6233.629,2395,4116.746,1900.49,3755.072,220.078
9/15/2016 5:00:00 PM,6199.966,2409,4096.749,1889.55,3701.693,215.476
9/15/2016 6:00:00 PM,6006.043,2369,3979.722,1874.58,3535.166,204.047
9/15/2016 7:00:00 PM,6001.381,2306,3836.715,1778.203,3475.386,201.977
9/15/2016 8:00:00 PM,6022.194,2308,3817.242,1781.058,3456.975,194.47
9/15/2016 9:00:00 PM,5684.53,2236,3628.589,1650.986,3224.379,180.893
9/15/2016 10:00:00 PM,5187.68,2046,3325.68,1478.21,3029.475,161.733
9/15/2016 11:00:00 PM,4799.573,1858,3020.854,1289.777,2761.477,142.889
9/16/2016 12:00:00 AM,4510.823,1699,2783.331,1178.861,2568.114,128.579
9/16/2016 1:00:00 AM,4317.043,1616,2609.362,1067.041,2416.929,120.943
9/16/2016 2:00:00 AM,4169.092,1540,2503.713,1042.05,2341.076,116.971
9/16/2016 3:00:00 AM,4132.172,1524,2449.667,1032.852,2324.461,115.843
9/16/2016 4:00:00 AM,4211.664,1530,2451.593,1062.862,2364.094,117.125
9/16/2016 5:00:00 AM,4430.99,1629,2588.903,1083.769,2571.254,123.603
9/16/2016 6:00:00 AM,4810.774,1826,2867.87,1255.631,2894.629,138.026
9/16/2016 7:00:00 AM,5029.779,1924,2998.633,1275.344,3084.557,154.295
9/16/2016 8:00:00 AM,5152.541,1973,3105.698,1275.169,3228.52,166.947
9/16/2016 9:00:00 AM,5364.044,2072,3297.675,1360.174,3276.046,178.891
9/16/2016 10:00:00 AM,5549.897,2175,3527.7,1452.404,3367.119,184.85
9/16/2016 11:00:00 AM,5748.723,2295,3734.753,1575.958,3461.69,189.243
9/16/2016 12:00:00 PM,5832.821,2406,3976.932,1723.959,3529.44,190.713
9/16/2016 1:00:00 PM,6112.495,2524,4210.999,1862.98,3546.403,193.259
9/16/2016 2:00:00 PM,6136.225,2620,4380.228,1958.036,3557.514,196.029
9/16/2016 3:00:00 PM,6231.267,2703,4514.572,2008.088,3641.899,198.054
9/16/2016 4:00:00 PM,6217.445,2770,4553.224,2041.292,3635.24,199.352
9/16/2016 5:00:00 PM,6241.495,2735,4402.895,2033.029,3597.921,193.572
9/16/2016 6:00:00 PM,5996.078,2626,4133.782,1915.547,3428.449,186.042
9/16/2016 7:00:00 PM,6023.622,2518,3895.457,1787.105,3392.478,186.209
9/16/2016 8:00:00 PM,5907.543,2450,3838.024,1776.049,3299.234,181.527
9/16/2016 9:00:00 PM,5628.923,2348,3657.777,1691.002,3126.869,172.845
9/16/2016 10:00:00 PM,5221.254,2188,3434.051,1546.5,2968.77,157.164
9/16/2016 11:00:00 PM,4813.05,2017,3210.216,1435.672,2772.264,140.969
9/17/2016 12:00:00 AM,4527.141,1856,2990.735,1273.544,2592.064,128.329
9/17/2016 1:00:00 AM,4282.883,1736,2814.73,1225,2436.606,119.868
9/17/2016 2:00:00 AM,4172.554,1666,2705.093,1167,2362.549,115.584
9/17/2016 3:00:00 AM,4056.258,1614,2672.542,1121,2311.213,113.984
9/17/2016 4:00:00 AM,4053.323,1611,2639.882,1108,2307.004,113.84
9/17/2016 5:00:00 AM,4119.469,1636,2696.389,1117,2352.469,115.754
9/17/2016 6:00:00 AM,4251.425,1702,2778.962,1125,2440.259,119.532
9/17/2016 7:00:00 AM,4383.925,1772,2890.571,1191,2533.934,126.365
9/17/2016 8:00:00 AM,4640.169,1878,3070.574,1268,2743.277,139.825
9/17/2016 9:00:00 AM,4887.673,2007,3262.57,1409,2918.878,148.585
9/17/2016 10:00:00 AM,5151.073,2094,3472.569,1499,3074.834,154.581
9/17/2016 11:00:00 AM,5290.107,2165,3558.578,1550,3219.307,158.267
