time,AP,DAY,DEOK,EKPC,PEPCO,RECO
4/16/2021 6:00:00 AM,5402.1,1900,2837.028,1690.63,2354.641,128.696
4/16/2021 7:00:00 AM,5618.412,1984,2975.933,1745.089,2486.355,137.261
4/16/2021 8:00:00 AM,5650.625,1981,2943.926,1617.219,2505.733,141.196
4/16/2021 9:00:00 AM,5670.109,1943,2881.983,1477.825,2542.631,145.745
4/16/2021 10:00:00 AM,5702.083,1918,2836.332,1385.73,2596.607,152.344
4/16/2021 11:00:00 AM,5658.898,1890,2798.37,1309.166,2607.639,149.589
4/16/2021 12:00:00 PM,5581.646,1864,2784.143,1267.182,2598.915,146.048
4/16/2021 1:00:00 PM,5495.607,1827,2705.44,1263.395,2506.862,144.251
4/16/2021 2:00:00 PM,5346.65,1777,2654.005,1178.55,2408.282,147.386
4/16/2021 3:00:00 PM,5256.043,1714,2642.893,1175.688,2407.566,143.53
4/16/2021 4:00:00 PM,5228.731,1682,2580.801,1172.716,2374.432,145.262
4/16/2021 5:00:00 PM,5222.341,1664,2552.794,1188.203,2392.492,145.999
4/16/2021 6:00:00 PM,5240.475,1642,2507.224,1214.2,2380.262,147.211
4/16/2021 7:00:00 PM,5335.027,1642,2500.513,1182.557,2451.007,149.721
4/16/2021 8:00:00 PM,5441.778,1676,2581.939,1242.973,2477.428,151.617
4/16/2021 9:00:00 PM,5295.531,1671,2579.167,1295.323,2406.618,146.245
4/16/2021 10:00:00 PM,5066.84,1590,2464.874,1260.138,2301.385,136.702
4/16/2021 11:00:00 PM,4811.758,1497,2331.401,1195.828,2197.315,126.544
4/17/2021 12:00:00 AM,4629.947,1433,2214.716,1173.122,2090.823,118.145
4/17/2021 1:00:00 AM,4505.094,1395,2139.619,1142.678,2027.482,113.404
4/17/2021 2:00:00 AM,4476.799,1380,2157.896,1145.243,1987.322,111.071
4/17/2021 3:00:00 AM,4485.521,1375,2146.015,1164.074,1968.115,110.354
4/17/2021 4:00:00 AM,4516.243,1401,2138.598,1205.414,2011.519,110.836
4/17/2021 5:00:00 AM,4608.494,1451,2212.194,1232.664,2037.726,114.22
4/17/2021 6:00:00 AM,4791.004,1517,2305.076,1294.878,2097.035,117.257
4/17/2021 7:00:00 AM,4941.05,1576,2396.11,1351.067,2160.926,120.412
4/17/2021 8:00:00 AM,5059.617,1647,2525.298,1390.712,2155.628,122.427
4/17/2021 9:00:00 AM,5048.314,1670,2595.306,1407.619,2159.077,122.66
4/17/2021 10:00:00 AM,5049.803,1651,2606.787,1378.475,2099.352,127.27
4/17/2021 11:00:00 AM,5000.606,1617,2557.776,1333.295,2119.175,122.942
4/17/2021 12:00:00 PM,4910.799,1576,2486.81,1271.989,2133.327,124.316
4/17/2021 1:00:00 PM,4789.287,1545,2509.369,1226.549,2094.629,126.466
4/17/2021 2:00:00 PM,4689.026,1521,2466.671,1205.289,2099.487,122.068
4/17/2021 3:00:00 PM,4662.63,1502,2426.61,1189.887,2099.561,121.012
4/17/2021 4:00:00 PM,4667.765,1497,2441.287,1219.146,2105.811,119.472
4/17/2021 5:00:00 PM,4732.762,1512,2489.687,1245.523,2154.417,125.142
4/17/2021 6:00:00 PM,4760.785,1505,2488.875,1258.435,2210.901,131.864
4/17/2021 7:00:00 PM,4809.672,1512,2455.779,1278.28,2289.287,137.346
4/17/2021 8:00:00 PM,4992.798,1555,2526.592,1314.113,2340.187,139.466
4/17/2021 9:00:00 PM,4920.071,1557,2506.347,1317.279,2298.999,135.876
4/17/2021 10:00:00 PM,4741.105,1487,2438.635,1248.148,2208.096,128.706
4/17/2021 11:00:00 PM,4519.807,1432,2351.159,1208.551,2104.246,120.907
4/18/2021 12:00:00 AM,4382.739,1378,2250.753,1211.668,2014.176,114.025
4/18/2021 1:00:00 AM,4316.336,1354,2203.61,1187.204,1959.144,109.266
4/18/2021 2:00:00 AM,4307.218,1356,2179.87,1188.399,1915.378,107.125
4/18/2021 3:00:00 AM,4327.528,1353,2155.163,1226.004,1887.846,106.023
4/18/2021 4:00:00 AM,4395.439,1376,2172.495,1256.465,1922.471,105.989
4/18/2021 5:00:00 AM,4488.354,1407,2234.396,1246.241,1948.311,107.784
4/18/2021 6:00:00 AM,4663.783,1461,2329.299,1365.183,2005.407,108.548
4/18/2021 7:00:00 AM,4783.441,1504,2418.383,1440.765,2001.306,109.587
4/18/2021 8:00:00 AM,4834.43,1531,2452.424,1457.533,2028.167,110.629
4/18/2021 9:00:00 AM,4773.613,1541,2478.006,1387.601,2029.985,109.53
4/18/2021 10:00:00 AM,4664.377,1526,2457.383,1279.736,2015.909,110.55
4/18/2021 11:00:00 AM,4558.335,1511,2469.722,1211.632,1996.767,114
4/18/2021 12:00:00 PM,4530.247,1496,2438.751,1179.731,1978.206,113.721
4/18/2021 1:00:00 PM,4469.059,1467,2409.907,1163.56,1955.368,118.409
4/18/2021 2:00:00 PM,4434.931,1441,2335.44,1112.145,1987.279,120.405
4/18/2021 3:00:00 PM,4439.071,1426,2380.136,1121.951,2045.834,120.956
4/18/2021 4:00:00 PM,4526.08,1452,2373.792,1140.459,2147.811,123.371
4/18/2021 5:00:00 PM,4606.046,1490,2368.865,1164.806,2210.829,125.961
4/18/2021 6:00:00 PM,4641.217,1503,2387.614,1169.641,2245.464,129.603
4/18/2021 7:00:00 PM,4747.295,1524,2440.331,1230.406,2269.554,136.316
4/18/2021 8:00:00 PM,4937.11,1593,2530.051,1333.962,2365.419,139.56
4/18/2021 9:00:00 PM,4809.881,1594,2501.835,1330.623,2313.065,134.22
4/18/2021 10:00:00 PM,4582.737,1514,2408.894,1256.837,2188.755,125.863
4/18/2021 11:00:00 PM,4369.961,1469,2263.505,1175.57,2061.41,116.562
4/19/2021 12:00:00 AM,4278.536,1431,2187.934,1110.952,1923.474,110.351
4/19/2021 1:00:00 AM,4228.961,1416,2133.122,1087.833,1870.607,107.5
4/19/2021 2:00:00 AM,4200.78,1417,2120.79,1088.996,1847.461,105.801
4/19/2021 3:00:00 AM,4281.111,1431,2120.744,1111.001,1849.77,105.375
4/19/2021 4:00:00 AM,4424.862,1477,2191.087,1154.68,1896.456,107.638
4/19/2021 5:00:00 AM,4751.042,1624,2350.292,1243.018,2072.399,113.532
4/19/2021 6:00:00 AM,5183.023,1781,2588.317,1409.016,2240.415,123.786
4/19/2021 7:00:00 AM,5422.321,1895,2739.559,1497.762,2418.27,134.596
4/19/2021 8:00:00 AM,5408.921,1901,2789.099,1432.418,2536.942,138.774
4/19/2021 9:00:00 AM,5318.006,1886,2760.217,1360.172,2599.399,140.352
4/19/2021 10:00:00 AM,5251.951,1880,2789.23,1278.432,2641.904,139.674
4/19/2021 11:00:00 AM,5144.836,1867,2797.036,1276.928,2617.957,144.108
4/19/2021 12:00:00 PM,5034.91,1870,2807.973,1261.02,2549.439,149.524
4/19/2021 1:00:00 PM,5015.713,1864,2829.181,1243.852,2458.109,152.763
4/19/2021 2:00:00 PM,4968.249,1830,2776.907,1229.93,2381.234,148.444
4/19/2021 3:00:00 PM,4923.589,1776,2715.648,1202.287,2330.055,144.185
4/19/2021 4:00:00 PM,4953.009,1768,2715.386,1194.035,2325.338,141.062
4/19/2021 5:00:00 PM,4959.166,1771,2715.993,1268.231,2386.785,143.361
4/19/2021 6:00:00 PM,4919.497,1768,2650.999,1258.322,2378.056,144.044
4/19/2021 7:00:00 PM,4964.935,1760,2641.77,1233.879,2437.123,148.652
4/19/2021 8:00:00 PM,5204.168,1801,2696.364,1302.154,2478.933,150.312
4/19/2021 9:00:00 PM,5062.884,1762,2671.831,1328.209,2395.558,142.703
4/19/2021 10:00:00 PM,4813.585,1651,2525.603,1241.986,2260.453,131.779
4/19/2021 11:00:00 PM,4561.295,1574,2357.765,1153.808,2106.975,120.837
4/20/2021 12:00:00 AM,4364.947,1514,2237.209,1100.895,1996.516,113.281
4/20/2021 1:00:00 AM,4303.462,1476,2149.111,1073.097,1919.405,108.142
4/20/2021 2:00:00 AM,4323.546,1465,2133.87,1041.876,1894.219,106.616
4/20/2021 3:00:00 AM,4339.118,1477,2110.87,1092.376,1881.768,106.679
4/20/2021 4:00:00 AM,4483.38,1509,2152.244,1152.229,1957.46,108.969
4/20/2021 5:00:00 AM,4769.983,1637,2304.846,1272.235,2102.978,116.077
4/20/2021 6:00:00 AM,5151.961,1813,2608.287,1448.133,2278.913,125.555
4/20/2021 7:00:00 AM,5330.684,1926,2763.116,1534.354,2411.454,136.001
4/20/2021 8:00:00 AM,5273.958,1953,2814.945,1452.381,2448.541,139.701
4/20/2021 9:00:00 AM,5157.548,1947,2781.989,1350.476,2411.559,140.678
4/20/2021 10:00:00 AM,5108.616,1931,2778.041,1297.676,2380.369,142.272
4/20/2021 11:00:00 AM,5033.449,1903,2740.136,1250.077,2346.033,141.346
4/20/2021 12:00:00 PM,5031.443,1877,2739.995,1229.337,2367.438,140.682
4/20/2021 1:00:00 PM,5014.142,1866,2707.636,1200.023,2331.778,143.333
4/20/2021 2:00:00 PM,4901.316,1850,2720.479,1201.634,2349.322,144.731
4/20/2021 3:00:00 PM,4937.118,1809,2679.086,1191.791,2391.286,146.062
4/20/2021 4:00:00 PM,4978.431,1815,2683.822,1207.723,2456.941,148.308
4/20/2021 5:00:00 PM,4936.707,1814,2699.942,1244.26,2478.634,150.137
4/20/2021 6:00:00 PM,5008.132,1831,2658.53,1269.255,2494.303,149.533
4/20/2021 7:00:00 PM,5035.548,1872,2672.368,1294.449,2453.599,151.864
4/20/2021 8:00:00 PM,5168.074,1925,2714.724,1352.199,2484.368,154.872
4/20/2021 9:00:00 PM,5018.892,1907,2733.75,1357.757,2408.151,147.097
4/20/2021 10:00:00 PM,4704.132,1816,2613.816,1257.678,2269.787,134.859
4/20/2021 11:00:00 PM,4449.973,1748,2513.473,1185.599,2088.92,122.558
4/21/2021 12:00:00 AM,4214.765,1711,2450.845,1117.501,1964.375,113.439
4/21/2021 1:00:00 AM,4170.186,1677,2461.447,1141.287,1883.845,106.698
4/21/2021 2:00:00 AM,4141.155,1673,2452.754,1162.026,1838.122,104.417
4/21/2021 3:00:00 AM,4206.518,1678,2451.894,1226.84,1813.07,104.411
4/21/2021 4:00:00 AM,4289.518,1727,2505.498,1277.05,1857.559,105.881
4/21/2021 5:00:00 AM,4569.661,1818,2670.48,1353.446,1988.226,111.511
4/21/2021 6:00:00 AM,4953.591,2000,2902.265,1565.569,2119.178,120.169
4/21/2021 7:00:00 AM,5250.487,2117,3087.482,1658.367,2246.353,132.151
4/21/2021 8:00:00 AM,5409.87,2144,3174.626,1662.097,2328.961,137.355
4/21/2021 9:00:00 AM,5427.219,2145,3183.321,1643.764,2370.61,141.732
4/21/2021 10:00:00 AM,5584.115,2104,3144.306,1634.453,2423.691,146.045
4/21/2021 11:00:00 AM,5526.374,2086,3089.284,1596.382,2334.881,145.587
4/21/2021 12:00:00 PM,5515.699,2060,3052.324,1548.515,2538.519,146.757
4/21/2021 1:00:00 PM,5522.185,2029,3014.977,1484.171,2385.833,149.297
4/21/2021 2:00:00 PM,5458.257,1991,2938.386,1453.143,2288.775,154.828
4/21/2021 3:00:00 PM,5334.546,1932,2895.008,1425.583,2263.604,141.113
4/21/2021 4:00:00 PM,5376.346,1934,2866.359,1431.322,2300.401,145.601
4/21/2021 5:00:00 PM,5452.726,1940,2967.284,1454.681,2388.019,141.57
4/21/2021 6:00:00 PM,5524.188,1953,2895.498,1435.132,2402.631,145.841
4/21/2021 7:00:00 PM,5647.764,1944,2872.625,1475.538,2462.623,151.148
4/21/2021 8:00:00 PM,5856.877,2021,2974.58,1586.436,2537.933,153.323
4/21/2021 9:00:00 PM,5764.313,1986,2965.849,1623.852,2492.965,145.969
4/21/2021 10:00:00 PM,5546.587,1907,2812.629,1667.296,2357.757,135.235
4/21/2021 11:00:00 PM,5332.869,1808,2732.33,1587.636,2236.309,125.532
4/22/2021 12:00:00 AM,5199.454,1763,2644.341,1580.337,2116.857,118.666
4/22/2021 1:00:00 AM,5145.775,1719,2607.484,1533.286,2086.817,114.858
4/22/2021 2:00:00 AM,5125.886,1726,2604.652,1628.427,2065.437,113.661
4/22/2021 3:00:00 AM,5172.753,1733,2602.353,1639.157,2060.492,113.95
4/22/2021 4:00:00 AM,5241.145,1756,2635.183,1731.526,2138.931,116.129
4/22/2021 5:00:00 AM,5509.232,1876,2791.681,1785.093,2352.321,122.247
4/22/2021 6:00:00 AM,5896.855,2028,3022.904,1923.837,2568.355,131.526
4/22/2021 7:00:00 AM,6154.634,2110,3177.293,1968.209,2722.25,142.137
4/22/2021 8:00:00 AM,6140.668,2128,3195.581,1853.323,2717.37,146.908
4/22/2021 9:00:00 AM,6107.358,2114,3156.143,1737.879,2723.323,148.298
4/22/2021 10:00:00 AM,6071.87,2076,3069.91,1604.465,2767.087,146.798
4/22/2021 11:00:00 AM,5994.669,2038,3072.601,1499.105,2710.926,148.007
4/22/2021 12:00:00 PM,5873.521,2018,3055.224,1510.235,2635.046,146.008
4/22/2021 1:00:00 PM,5769.264,1989,3000.544,1455.535,2618.56,145.898
4/22/2021 2:00:00 PM,5696.26,1946,2950.551,1392.678,2527.768,145.466
4/22/2021 3:00:00 PM,5594.893,1873,2854.213,1362.825,2534.874,142.184
4/22/2021 4:00:00 PM,5584.944,1851,2825.872,1303.581,2550.311,143.739
4/22/2021 5:00:00 PM,5623.405,1854,2795.647,1274.588,2584.738,146.043
4/22/2021 6:00:00 PM,5664.112,1843,2706.429,1339.865,2551.065,147.193
4/22/2021 7:00:00 PM,5782.974,1828,2736.23,1374.9,2587.903,152.162
4/22/2021 8:00:00 PM,5945.872,1887,2859.635,1492.344,2645.687,155.92
4/22/2021 9:00:00 PM,5766.526,1900,2858.085,1559.012,2579.939,149.631
4/22/2021 10:00:00 PM,5553.129,1823,2758.873,1492.436,2445.045,138.582
4/22/2021 11:00:00 PM,5298.796,1724,2598.853,1469.842,2302.987,127.839
4/23/2021 12:00:00 AM,5135.941,1665,2512.974,1445.058,2171.715,120.089
4/23/2021 1:00:00 AM,5100.634,1633,2479.841,1476.051,2125.819,115.798
4/23/2021 2:00:00 AM,5134.142,1625,2481.171,1496.835,2084.545,114.312
4/23/2021 3:00:00 AM,5176.57,1624,2468.921,1528.389,2127.316,113.963
4/23/2021 4:00:00 AM,5333.257,1683,2555.746,1598.016,2180.94,116.762
4/23/2021 5:00:00 AM,5586.079,1787,2712.103,1662.008,2397.266,123.45
4/23/2021 6:00:00 AM,5935.295,1960,2946.382,1787.521,2581.612,132.472
4/23/2021 7:00:00 AM,6053.492,2046,3095.109,1832.216,2728.63,140.71
4/23/2021 8:00:00 AM,5870.264,2059,3100.43,1767.191,2674.927,143.64
4/23/2021 9:00:00 AM,5630.145,2018,3044.046,1669.06,2606.454,142.909
4/23/2021 10:00:00 AM,5467.844,1991,2998.308,1592.222,2490.847,140.592
4/23/2021 11:00:00 AM,5334.252,1937,2910.612,1486.963,2412.146,139.101
4/23/2021 12:00:00 PM,5213.936,1899,2866.694,1407.495,2416.386,137.037
4/23/2021 1:00:00 PM,5112.723,1859,2829.626,1338.28,2332.295,136.313
4/23/2021 2:00:00 PM,4982.647,1801,2775.031,1280.917,2374.495,133.996
4/23/2021 3:00:00 PM,4907.498,1739,2663.654,1248.534,2385.263,133.826
4/23/2021 4:00:00 PM,4901.26,1699,2551.814,1256.04,2424.502,133.956
4/23/2021 5:00:00 PM,4882.94,1680,2612.454,1259.652,2430.996,136.302
4/23/2021 6:00:00 PM,4837.128,1665,2554.831,1269.763,2391.276,139.202
4/23/2021 7:00:00 PM,4892.9,1662,2556.088,1284.015,2391.721,143.019
4/23/2021 8:00:00 PM,5079.663,1699,2605.504,1322.822,2437.549,146.557
4/23/2021 9:00:00 PM,5026.9,1688,2597.92,1336.014,2368.025,141.897
4/23/2021 10:00:00 PM,4831.628,1612,2493.256,1303.729,2302.486,131.933
4/23/2021 11:00:00 PM,4640.63,1516,2389.81,1239.976,2160.838,122.491
4/24/2021 12:00:00 AM,4490.388,1454,2285.441,1180.069,2084.391,114.696
4/24/2021 1:00:00 AM,4448.914,1411,2208.25,1161.187,2036.381,109.733
4/24/2021 2:00:00 AM,4463.546,1387,2172.412,1134.348,1982.097,107.833
4/24/2021 3:00:00 AM,4504.459,1385,2170.528,1138.627,1973.263,107.158
4/24/2021 4:00:00 AM,4594.072,1409,2184.743,1146.729,2031.134,108.173
4/24/2021 5:00:00 AM,4725.389,1440,2242.125,1194.954,2073.77,110.77
4/24/2021 6:00:00 AM,4931.77,1508,2334.552,1249.347,2121.372,113.456
4/24/2021 7:00:00 AM,5064.987,1574,2418.793,1296.148,2171.596,116.458
4/24/2021 8:00:00 AM,5051.604,1634,2533.44,1362.482,2189.425,119.336
4/24/2021 9:00:00 AM,4967.42,1669,2600.591,1436.726,2182.697,118.652
4/24/2021 10:00:00 AM,4846.282,1690,2653.871,1438.099,2135.99,118.187
4/24/2021 11:00:00 AM,4764.759,1677,2646.71,1480.416,2142.25,118.053
4/24/2021 12:00:00 PM,4694.122,1653,2648.571,1423.318,2162.723,117.455
4/24/2021 1:00:00 PM,4611.278,1637,2621.921,1384.594,2137.543,117.641
4/24/2021 2:00:00 PM,4583.794,1616,2607.916,1326.709,2167.667,119.135
4/24/2021 3:00:00 PM,4602.772,1609,2593.419,1327.282,2203.904,122.212
4/24/2021 4:00:00 PM,4674.464,1613,2568.83,1362.607,2223.86,125.095
4/24/2021 5:00:00 PM,4738.171,1612,2560.03,1371.095,2230.845,126.962
4/24/2021 6:00:00 PM,4792.342,1589,2545.974,1391.622,2248.572,130.236
4/24/2021 7:00:00 PM,4871.775,1588,2537.678,1362.803,2333.009,135.434
4/24/2021 8:00:00 PM,4955.919,1625,2595.674,1370.054,2359.935,139.226
4/24/2021 9:00:00 PM,4839.841,1588,2561.259,1352.717,2312.057,135.84
4/24/2021 10:00:00 PM,4606.387,1518,2443.433,1305.032,2226.075,128.062
4/24/2021 11:00:00 PM,4389.573,1456,2350.224,1250.835,2133.018,120.035
4/25/2021 12:00:00 AM,4228.863,1390,2244.939,1180.721,2016.838,111.514
4/25/2021 1:00:00 AM,4126.438,1353,2168.181,1112.914,1970.138,106.337
4/25/2021 2:00:00 AM,4064.069,1331,2118.43,1124.704,1910.698,104.04
4/25/2021 3:00:00 AM,4055.643,1327,2111.532,1132.948,1894.759,102.717
4/25/2021 4:00:00 AM,4068.072,1336,2136.505,1148.911,1891.778,102.813
4/25/2021 5:00:00 AM,4148.207,1360,2185.757,1164.022,1898.656,104.116
4/25/2021 6:00:00 AM,4259.796,1397,2245.22,1208.458,1960.781,106.385
4/25/2021 7:00:00 AM,4380.778,1450,2307.044,1258.584,1963.208,109.199
4/25/2021 8:00:00 AM,4571.09,1513,2400.282,1332.894,2045.046,114.173
4/25/2021 9:00:00 AM,4663.845,1562,2490.779,1368.01,2098.542,115.844
4/25/2021 10:00:00 AM,4696.084,1568,2538.615,1344.145,2149.139,121.256
4/25/2021 11:00:00 AM,4663.18,1552,2542.102,1311.664,2205.886,124.821
4/25/2021 12:00:00 PM,4633.912,1528,2568.108,1262.863,2133.557,124.08
4/25/2021 1:00:00 PM,4532.293,1489,2452.243,1232.395,2086.901,120.075
4/25/2021 2:00:00 PM,4494.489,1466,2439.275,1190.567,2104.035,120.238
4/25/2021 3:00:00 PM,4471.177,1442,2368.483,1138.738,2099.139,121.199
4/25/2021 4:00:00 PM,4489.487,1451,2360.687,1152.727,2108.265,119.465
4/25/2021 5:00:00 PM,4522.094,1481,2363.945,1186.793,2197.838,124.902
4/25/2021 6:00:00 PM,4588.32,1511,2333.602,1196.572,2262.98,129.555
4/25/2021 7:00:00 PM,4658.153,1528,2365.17,1230.511,2319.701,134.218
4/25/2021 8:00:00 PM,4868.567,1591,2497.807,1286.425,2375.165,139.623
4/25/2021 9:00:00 PM,4792.674,1607,2525.412,1278.375,2322.941,134.832
4/25/2021 10:00:00 PM,4583.235,1551,2413.846,1230.985,2243.531,125.648
4/25/2021 11:00:00 PM,4467.082,1509,2283.296,1169.933,2068.253,116.605
4/26/2021 12:00:00 AM,4366.563,1475,2203.263,1123.021,1961.959,110.104
4/26/2021 1:00:00 AM,4388.774,1452,2162,1114.557,1937.526,106.324
4/26/2021 2:00:00 AM,4424.548,1460,2166.729,1119.791,1884.436,104.953
4/26/2021 3:00:00 AM,4537.923,1468,2166.568,1167.309,1911.613,105.385
4/26/2021 4:00:00 AM,4702.513,1517,2229.057,1244.999,1985.52,107.725
4/26/2021 5:00:00 AM,5043.505,1644,2423.671,1336.874,2143.882,114.566
4/26/2021 6:00:00 AM,5507.343,1806,2687.274,1549.432,2377.952,123.795
4/26/2021 7:00:00 AM,5724.774,1915,2868.423,1567.237,2471.535,135.317
4/26/2021 8:00:00 AM,5578.456,1920,2851.064,1450.887,2512.422,140.449
4/26/2021 9:00:00 AM,5486.368,1902,2839.618,1263.672,2465.106,139.673
4/26/2021 10:00:00 AM,5364.419,1882,2827.294,1269.713,2443.798,138.285
4/26/2021 11:00:00 AM,5295.684,1870,2824.057,1248.146,2352.332,137.027
4/26/2021 12:00:00 PM,5220.883,1855,2814.044,1227.293,2348.319,135.256
4/26/2021 1:00:00 PM,5094.856,1857,2807.116,1217.804,2301.523,135.284
4/26/2021 2:00:00 PM,4961.024,1836,2773.094,1224.907,2306.704,134.414
4/26/2021 3:00:00 PM,4883.972,1796,2743.432,1220.791,2281.061,133.798
4/26/2021 4:00:00 PM,4923.819,1780,2761.34,1258.122,2327.088,135.407
4/26/2021 5:00:00 PM,4978.477,1782,2737.747,1274.787,2397.885,137.865
4/26/2021 6:00:00 PM,5009.692,1774,2702.591,1313.031,2401.587,140.913
4/26/2021 7:00:00 PM,5035.866,1769,2708.998,1286.209,2424.557,144.898
4/26/2021 8:00:00 PM,5212.006,1793,2769.038,1337.417,2450.3,150.102
4/26/2021 9:00:00 PM,5080.981,1779,2750.912,1358.123,2361.608,143.653
4/26/2021 10:00:00 PM,4704.258,1660,2573.791,1252.039,2223.457,132.473
4/26/2021 11:00:00 PM,4424.662,1559,2390.477,1080.997,2085.072,120.885
4/27/2021 12:00:00 AM,4262.841,1469,2263.442,1016.092,1955.795,112.933
4/27/2021 1:00:00 AM,4267.65,1427,2182.269,971.57,1885.052,108.767
4/27/2021 2:00:00 AM,4259.367,1393,2120.191,934.799,1875.793,107.479
4/27/2021 3:00:00 AM,4295.637,1384,2107.498,945.784,1863.86,107.012
4/27/2021 4:00:00 AM,4410.122,1413,2123.35,964.13,1931.073,109.264
4/27/2021 5:00:00 AM,4719.849,1504,2265.733,1055.413,2086.563,115.249
4/27/2021 6:00:00 AM,5100.21,1663,2461.164,1193.125,2235.661,125.956
4/27/2021 7:00:00 AM,5239.407,1768,2607.729,1233.9,2381.545,137.721
4/27/2021 8:00:00 AM,5232.315,1827,2686.573,1185.537,2437.791,145.363
4/27/2021 9:00:00 AM,5134.318,1847,2757.78,1201.313,2364.81,148.495
4/27/2021 10:00:00 AM,5105.125,1881,2842.631,1239.753,2394.358,145.621
4/27/2021 11:00:00 AM,5117.792,1902,2907.559,1243.408,2393.282,139.93
4/27/2021 12:00:00 PM,5106.93,1940,2967.179,1277.363,2461.78,138.393
4/27/2021 1:00:00 PM,5158.574,1943,3008.523,1294.878,2486.155,138.888
4/27/2021 2:00:00 PM,5221.52,1948,3020.078,1319.436,2515.238,138.806
4/27/2021 3:00:00 PM,5383.174,1951,3044.821,1331.365,2597.602,140.101
4/27/2021 4:00:00 PM,5439.129,1949,3082.913,1409.807,2716.044,141.244
4/27/2021 5:00:00 PM,5567.782,1964,3040.006,1467.078,2755.662,144.054
4/27/2021 6:00:00 PM,5583.926,1955,3037.038,1467.129,2736.678,145.937
4/27/2021 7:00:00 PM,5572.784,1935,3016.427,1398.047,2729.314,147.745
4/27/2021 8:00:00 PM,5659.689,1953,3041.271,1475.274,2754.086,151.14
4/27/2021 9:00:00 PM,5451.558,1921,3019.38,1470.902,2632.889,144.152
4/27/2021 10:00:00 PM,5023.5,1777,2848.882,1322.104,2489.576,132.32
4/27/2021 11:00:00 PM,4597.619,1669,2647.019,1207.959,2292.243,120.327
4/28/2021 12:00:00 AM,4323.284,1576,2491.939,1115.322,2161.152,111.789
4/28/2021 1:00:00 AM,4173.772,1502,2365.633,1047.454,2037.757,106.945
4/28/2021 2:00:00 AM,4041.564,1462,2277.974,1006.162,1950.405,105.244
4/28/2021 3:00:00 AM,3983.48,1439,2241.538,987.534,1919.046,105.153
4/28/2021 4:00:00 AM,4094.37,1462,2279.559,988.856,1962.05,106.694
4/28/2021 5:00:00 AM,4273.175,1549,2384.484,1050.975,2074.645,112.242
4/28/2021 6:00:00 AM,4600.085,1697,2593.658,1170.392,2232.441,119.618
4/28/2021 7:00:00 AM,4872.753,1815,2743.13,1209.951,2413.952,130.557
4/28/2021 8:00:00 AM,5015.784,1879,2836.995,1247.386,2513.232,138.475
4/28/2021 9:00:00 AM,5104.29,1927,2924.372,1238.553,2621.449,142.431
4/28/2021 10:00:00 AM,5233.966,1959,3079.774,1221.924,2710.9,144.255
4/28/2021 11:00:00 AM,5424.329,1972,3112.622,1322.023,2791.739,148.016
4/28/2021 12:00:00 PM,5500.767,2038,3200.128,1360.187,2899.848,152.852
4/28/2021 1:00:00 PM,5617.44,2075,3281.792,1362.026,2971.198,159.955
4/28/2021 2:00:00 PM,5763.996,2099,3370.948,1389.629,3055.908,167.013
4/28/2021 3:00:00 PM,5738.907,2066,3365.729,1409.364,3194.452,175.439
4/28/2021 4:00:00 PM,5853.764,2066,3312.334,1437.912,3233.397,178.985
4/28/2021 5:00:00 PM,5896.535,2048,3330.093,1451.22,3275.892,180.976
4/28/2021 6:00:00 PM,5845.71,2015,3239.27,1437.999,3224.78,177.887
4/28/2021 7:00:00 PM,5859.605,1958,3139.361,1439.365,3127.924,178.369
4/28/2021 8:00:00 PM,5901.386,1960,3152.35,1433.142,3153.141,179.246
4/28/2021 9:00:00 PM,5697.672,1917,3063.019,1408.555,3021.37,167.245
4/28/2021 10:00:00 PM,5301.674,1765,2869.538,1295.588,2829.602,152.188
4/28/2021 11:00:00 PM,4815.587,1655,2684.515,1183.592,2621.685,137.862
4/29/2021 12:00:00 AM,4553.92,1575,2525.321,1096.28,2438.219,126.398
4/29/2021 1:00:00 AM,4365.765,1520,2397.551,1040.556,2316.892,119.787
4/29/2021 2:00:00 AM,4286.777,1475,2309.565,982.779,2228.747,116.091
4/29/2021 3:00:00 AM,4204.707,1459,2311.288,967.377,2169.028,114.5
4/29/2021 4:00:00 AM,4219.701,1483,2327.931,982.819,2205.67,114.545
4/29/2021 5:00:00 AM,4399.568,1572,2438.573,1026.593,2327.467,119.347
4/29/2021 6:00:00 AM,4734.334,1762,2682.05,1190.055,2491.203,128.134
4/29/2021 7:00:00 AM,4989.148,1845,2872.705,1231.801,2678.22,140.407
4/29/2021 8:00:00 AM,5136.353,1933,2965.476,1242.154,2800.043,152.187
4/29/2021 9:00:00 AM,5250.628,1954,3056.286,1255.8,2912.191,160.986
4/29/2021 10:00:00 AM,5340.826,1995,3094.314,1278.643,3003.845,165.594
4/29/2021 11:00:00 AM,5405.735,2006,3157.091,1301.834,3123.022,166.831
4/29/2021 12:00:00 PM,5444.239,1994,3125.718,1307.13,3181.35,170.098
4/29/2021 1:00:00 PM,5397.877,1989,3090.373,1291.987,3239.263,171.228
4/29/2021 2:00:00 PM,5429.634,1957,3076.085,1268.419,3345.458,173.101
4/29/2021 3:00:00 PM,5425.201,1903,3031.835,1259.1,3391.68,172.42
4/29/2021 4:00:00 PM,5408.637,1872,2975.76,1295.025,3363.376,170.817
4/29/2021 5:00:00 PM,5462.517,1860,2959.769,1312.646,3322.332,171.46
4/29/2021 6:00:00 PM,5452.411,1821,2906.21,1325.382,3198.614,172.345
